# JD_UTC, Flux, Err, XShift, YShift, FWHM_X,  FWHM_Y, FWHM, SKY, AIRMASS, ExpTime
8.652588756711222231e+03 9.967874050440421740e-01 2.227915521136647307e-03 -3.052983170463925422e-01 7.345701683135259785e-02 5.110000000000000320e+00 5.110000000000000320e+00 5.110000000000000320e+00 5.485070034208752077e+02 1.883281500000000053e+00 3.000000000000000000e+01
8.652589220311027020e+03 9.970775623049261682e-01 2.230894840358686911e-03 6.800876344953264707e-02 -1.746725383259001285e-01 5.089999999999999858e+00 5.089999999999999858e+00 5.089999999999999858e+00 5.545889365786597409e+02 1.891182799999999942e+00 3.000000000000000000e+01
8.652589511544443667e+03 1.002488650192377095e+00 4.234841699553652458e-03 -1.836680418215923538e-01 -3.299658639090402024e-01 4.580000000000000071e+00 4.580000000000000071e+00 4.580000000000000071e+00 1.679826697308084249e+03 1.905301799999999934e+00 1.200000000000000000e+02
8.652589681111276150e+03 9.925379571587679139e-01 2.237671601719453014e-03 -7.261637846628824500e-01 3.179986079533894672e-01 4.730000000000000426e+00 4.730000000000000426e+00 4.730000000000000426e+00 5.568730592273529965e+02 1.899254999999999916e+00 3.000000000000000000e+01
8.652590144811198115e+03 9.993117776821722753e-01 2.227257381199057411e-03 3.737683523268926500e-01 1.207402660733177535e-01 5.160000000000000142e+00 5.160000000000000142e+00 5.160000000000000142e+00 5.493687991187686066e+02 1.907404799999999900e+00 3.000000000000000000e+01
8.652590610611252487e+03 9.983786414956213884e-01 2.233867936664580157e-03 -4.337292512257893695e-01 5.934499189967200605e-01 5.080000000000000071e+00 5.080000000000000071e+00 5.080000000000000071e+00 5.610350120181128659e+02 1.915545199999999948e+00 3.000000000000000000e+01
8.652591009344439954e+03 9.970146059249286319e-01 4.227576275570111251e-03 -5.496453113437439475e-01 -5.642036473528939250e-02 4.830000000000000071e+00 4.830000000000000071e+00 4.830000000000000071e+00 1.702803826942206797e+03 1.932098300000000046e+00 1.200000000000000000e+02
8.652591072811279446e+03 9.967906676748743422e-01 2.221273808684339282e-03 -4.847500097183954360e-01 2.666237524577549575e-02 5.070000000000000284e+00 5.070000000000000284e+00 5.070000000000000284e+00 5.451415107363745847e+02 1.923899199999999921e+00 3.000000000000000000e+01
8.652591535711195320e+03 1.000059996074078139e+00 2.223509157027047864e-03 -5.964507148379371015e-01 1.384933307057335250e-01 5.120000000000000107e+00 5.120000000000000107e+00 5.120000000000000107e+00 5.483069872174944521e+02 1.932278600000000068e+00 3.000000000000000000e+01
8.652591999911237508e+03 1.000823916726458762e+00 2.218583183454826517e-03 -6.802785964239211475e-03 -4.207821403230939394e-02 5.059999999999999609e+00 5.059999999999999609e+00 5.059999999999999609e+00 5.443571334112258455e+02 1.940772299999999895e+00 3.000000000000000000e+01
8.652592465111054480e+03 9.981751327864513135e-01 2.235435701750499750e-03 -9.868465378170921953e-01 4.905334171794709652e-01 4.919999999999999929e+00 4.919999999999999929e+00 4.919999999999999929e+00 5.548494658697219393e+02 1.949373800000000045e+00 3.000000000000000000e+01
8.652592509244568646e+03 9.959538762068481654e-01 4.245649646978660527e-03 -7.931956060184455204e-01 -1.513657451416394739e-01 4.740000000000000213e+00 4.740000000000000213e+00 4.740000000000000213e+00 1.722551945088072671e+03 1.959794899999999895e+00 1.200000000000000000e+02
8.652592929411213845e+03 9.928600831462588427e-01 2.212358373180473708e-03 -4.246008282616025031e-01 2.851071811857677774e-02 5.160000000000000142e+00 5.160000000000000142e+00 5.160000000000000142e+00 5.344155146280924100e+02 1.958010699999999993e+00 3.000000000000000000e+01
8.652593393211252987e+03 1.000274478218091678e+00 2.219437363932801315e-03 5.671011493319556562e-01 1.186735828717549596e-01 5.209999999999999964e+00 5.209999999999999964e+00 5.209999999999999964e+00 5.440352943057105222e+02 1.966637399999999980e+00 3.000000000000000000e+01
8.652593850811012089e+03 9.954855092288311669e-01 2.214404543775986590e-03 -1.235414800189790219e-01 -1.335303840183076352e-01 5.780000000000000249e+00 5.780000000000000249e+00 5.780000000000000249e+00 5.576759421938941159e+02 1.975453399999999915e+00 3.000000000000000000e+01
8.652594008944462985e+03 9.955445872869427282e-01 4.185358983549616885e-03 -2.674527612532147658e-01 -4.578435643119101450e-01 5.500000000000000000e+00 5.500000000000000000e+00 5.500000000000000000e+00 1.748549264090401721e+03 1.988453699999999991e+00 1.200000000000000000e+02
8.652594313710927963e+03 9.994925692632176117e-01 2.221745600370665305e-03 -1.171443950562250036e+00 7.425102250916617574e-01 5.589999999999999858e+00 5.589999999999999858e+00 5.589999999999999858e+00 5.542486724853515625e+02 1.984347599999999989e+00 3.000000000000000000e+01
8.652594776011072099e+03 9.998099451886574007e-01 2.216094346046464537e-03 -4.153680460793631180e-01 1.612021099953424297e-01 5.320000000000000284e+00 5.320000000000000284e+00 5.320000000000000284e+00 5.414191196986606656e+02 1.993322999999999956e+00 3.000000000000000000e+01
8.652595240211114287e+03 9.962635303532052511e-01 2.207240685561576328e-03 -3.474587031773158641e-01 -6.940818968273344391e-04 5.459999999999999964e+00 5.459999999999999964e+00 5.459999999999999964e+00 5.408646538144066653e+02 2.002439499999999928e+00 3.000000000000000000e+01
8.652595508944243193e+03 1.000569826507924809e+00 4.238090371098145182e-03 -8.728114062954920316e-01 -5.326863312573166809e-01 5.110000000000000320e+00 5.110000000000000320e+00 5.110000000000000320e+00 1.770284411696913821e+03 2.018086400000000058e+00 1.200000000000000000e+02
8.652595704511273652e+03 9.964350592498877335e-01 2.205496328188429056e-03 -1.581113270350865019e+00 5.006074990545000825e-01 5.480000000000000426e+00 5.480000000000000426e+00 5.480000000000000426e+00 5.404253238496326048e+02 2.011649799999999821e+00 3.000000000000000000e+01
8.652596168810967356e+03 1.000323449128205588e+00 2.229482213932964304e-03 -8.218908423469180047e-01 7.076182365417480469e-01 5.299999999999999822e+00 5.299999999999999822e+00 5.299999999999999822e+00 5.563694988432384889e+02 2.020969200000000132e+00 3.000000000000000000e+01
8.652596636811271310e+03 9.948925102419423627e-01 2.228635416283761880e-03 -6.881616683233351406e-01 6.248063416708083545e-02 5.040000000000000036e+00 5.040000000000000036e+00 5.040000000000000036e+00 5.521711505708240111e+02 2.030454000000000203e+00 3.000000000000000000e+01
8.652597008644603193e+03 1.002269217918797972e+00 4.274243751952870249e-03 -1.057879584176199872e+00 -2.729758594347083123e-01 4.919999999999999929e+00 4.919999999999999929e+00 4.919999999999999929e+00 1.794958346728212291e+03 2.048719600000000085e+00 1.200000000000000000e+02
8.652597098911181092e+03 1.003392071306132616e+00 2.215206633296446914e-03 2.976587840488978919e-03 -6.977540538424537031e-02 5.080000000000000071e+00 5.080000000000000071e+00 5.080000000000000071e+00 5.451402319045294007e+02 2.039963000000000193e+00 3.000000000000000000e+01
8.652597563310991973e+03 1.001865186157161247e+00 2.205072785798240041e-03 -7.830120381854829281e-01 4.283854876245771215e-01 5.259999999999999787e+00 5.259999999999999787e+00 5.259999999999999787e+00 5.302035638718377868e+02 2.049552400000000052e+00 3.000000000000000000e+01
8.652598028610926121e+03 1.008435233534930031e+00 2.214617323895155809e-03 -4.957906291598365156e-01 2.724023546491350367e-01 5.339999999999999858e+00 5.339999999999999858e+00 5.339999999999999858e+00 5.352130987984793364e+02 2.059286600000000078e+00 3.000000000000000000e+01
8.652598491210956126e+03 9.989431236441799200e-01 2.226630449458562224e-03 -2.815102395557221859e-01 1.641044588316054598e-01 5.150000000000000355e+00 5.150000000000000355e+00 5.150000000000000355e+00 5.526964343843005736e+02 2.068934399999999840e+00 3.000000000000000000e+01
8.652598507144488394e+03 9.977338770579853300e-01 4.274431140743517946e-03 -7.857997136086410928e-01 -1.139190063713500234e-01 5.099999999999999645e+00 5.099999999999999645e+00 5.099999999999999645e+00 1.821231430148485970e+03 2.080453200000000002e+00 1.200000000000000000e+02
8.652598947311285883e+03 1.001312988974892626e+00 2.227034792984317231e-03 -9.204593385968889985e-01 4.988875899996076391e-01 5.419999999999999929e+00 5.419999999999999929e+00 5.419999999999999929e+00 5.662494288853237094e+02 2.078719599999999890e+00 3.000000000000000000e+01
8.652599410311318934e+03 9.961153049368868251e-01 2.195245578971548837e-03 -5.839616684686570469e-01 -1.750889704340980180e-01 5.870000000000000107e+00 5.870000000000000107e+00 5.870000000000000107e+00 5.488112883794875643e+02 2.088843799999999806e+00 3.000000000000000000e+01
8.652599874711129814e+03 1.001132261172994919e+00 2.218479477365709225e-03 -3.918336005437941805e-01 4.466579953829447613e-01 5.620000000000000107e+00 5.620000000000000107e+00 5.620000000000000107e+00 5.596148100353423160e+02 2.098977800000000116e+00 3.000000000000000000e+01
8.652600006944499910e+03 1.005092913582919412e+00 4.252070714308060773e-03 -1.133941934715887001e+00 -5.438353585900727039e-01 5.459999999999999964e+00 5.459999999999999964e+00 5.459999999999999964e+00 1.857540510663334544e+03 2.113331000000000071e+00 1.200000000000000000e+02
8.652600336811039597e+03 1.001552752586752915e+00 2.235521723096435022e-03 5.235070273989722925e-03 3.373881493295942113e-01 5.480000000000000426e+00 5.480000000000000426e+00 5.480000000000000426e+00 5.779532107398623566e+02 2.109195199999999826e+00 3.000000000000000000e+01
8.652600801911205053e+03 9.972000717742220965e-01 2.209493201377837023e-03 -1.563184828985305086e-01 3.326421692257835777e-04 5.700000000000000178e+00 5.700000000000000178e+00 5.700000000000000178e+00 5.507891417003813785e+02 2.119540699999999944e+00 3.000000000000000000e+01
8.652601263311225921e+03 9.951167592215645064e-01 2.214541751953212796e-03 -8.976195426214308437e-01 -1.651208741324288604e-02 5.370000000000000107e+00 5.370000000000000107e+00 5.370000000000000107e+00 5.481322145007904965e+02 2.130020599999999931e+00 3.000000000000000000e+01
8.652601506344508380e+03 9.933518536902457008e-01 4.293846621592739554e-03 -1.727747923098736038e+00 -3.829465860165424118e-01 5.179999999999999716e+00 5.179999999999999716e+00 5.179999999999999716e+00 1.876342088024068289e+03 2.147356999999999960e+00 1.200000000000000000e+02
8.652601726911030710e+03 1.000461418826187554e+00 2.224816128637264589e-03 -7.361182258242652265e-01 2.197071853138151676e-01 5.339999999999999858e+00 5.339999999999999858e+00 5.339999999999999858e+00 5.642074123564220827e+02 2.140598499999999849e+00 3.000000000000000000e+01
8.652602191111072898e+03 9.966810501575885661e-01 2.242910392805442989e-03 -7.387977895282563656e-01 2.322923058555239617e-01 5.309999999999999609e+00 5.309999999999999609e+00 5.309999999999999609e+00 5.891389479864211580e+02 2.151062299999999983e+00 3.000000000000000000e+01
8.652602643210906535e+03 9.977416621683090625e-01 2.223862348864328979e-03 -2.156578245617094547e-01 2.017780769438970723e-01 5.269999999999999574e+00 5.269999999999999574e+00 5.269999999999999574e+00 5.590646903628394284e+02 2.161873799999999957e+00 3.000000000000000000e+01
8.652603003244381398e+03 9.994921296988992232e-01 4.345955860251442433e-03 -2.089021659045485979e+00 -1.529215315113896800e-01 5.019999999999999574e+00 5.019999999999999574e+00 5.019999999999999574e+00 1.902260775548330685e+03 2.182707300000000128e+00 1.200000000000000000e+02
8.652603108311071992e+03 9.960522877272330877e-01 2.230239107732545287e-03 -7.369439942496162910e-02 7.610938094911121055e-02 5.269999999999999574e+00 5.269999999999999574e+00 5.269999999999999574e+00 5.574627867199126285e+02 2.172866799999999987e+00 3.000000000000000000e+01
8.652603574811015278e+03 9.981668693369457612e-01 2.243933122048250451e-03 -9.501187347230457547e-01 1.238846949168613959e-01 5.049999999999999822e+00 5.049999999999999822e+00 5.049999999999999822e+00 5.782624911353701691e+02 2.184047699999999814e+00 3.000000000000000000e+01
8.652604039811063558e+03 9.984288567231311973e-01 2.219571252469158470e-03 1.031627200898670021e-01 -5.240510758899506738e-02 5.860000000000000320e+00 5.860000000000000320e+00 5.860000000000000320e+00 5.679015564691452482e+02 2.195245700000000078e+00 3.000000000000000000e+01
8.652604502011090517e+03 9.980625932145359425e-01 2.216502127992136823e-03 -2.583767913636706992e-01 -2.801304998851957828e-01 5.690000000000000391e+00 5.690000000000000391e+00 5.690000000000000391e+00 5.711985942295619907e+02 2.206548199999999849e+00 3.000000000000000000e+01
8.652604504644405097e+03 9.973896758984185373e-01 4.289097327380534536e-03 -1.872473912209457581e+00 -5.061754765717879634e-01 5.419999999999999929e+00 5.419999999999999929e+00 5.419999999999999929e+00 1.929955009128736492e+03 2.219351800000000097e+00 1.200000000000000000e+02
8.652604968511033803e+03 1.000832933707784589e+00 2.207510552867474659e-03 -6.660096418289911391e-01 1.977643370628356934e-01 5.589999999999999858e+00 5.589999999999999858e+00 5.589999999999999858e+00 5.484704132080078125e+02 2.218100999999999878e+00 3.000000000000000000e+01
8.652605433611199260e+03 9.994705387678068931e-01 2.221776374853596039e-03 -5.400071030571347297e-01 3.253109597024463340e-01 5.660000000000000142e+00 5.660000000000000142e+00 5.660000000000000142e+00 5.706610230945404965e+02 2.229694999999999983e+00 3.000000000000000000e+01
8.652605898411013186e+03 9.971427308298251857e-01 2.252353723804318905e-03 -5.504654816218784719e-01 7.781599532990228496e-02 5.240000000000000213e+00 5.240000000000000213e+00 5.240000000000000213e+00 5.990265303112212223e+02 2.241467500000000168e+00 3.000000000000000000e+01
8.652606002444401383e+03 1.008091518207946402e+00 4.334596893318094432e-03 -2.128480721704708145e+00 -6.431493433365910173e-01 5.419999999999999929e+00 5.419999999999999929e+00 5.419999999999999929e+00 1.963919996178668498e+03 2.257357400000000069e+00 1.200000000000000000e+02
8.652606360711157322e+03 9.991830179784320087e-01 2.217240495908878728e-03 -1.363621439252580947e+00 -1.599967025575183555e-01 5.879999999999999893e+00 5.879999999999999893e+00 5.879999999999999893e+00 5.901553453717913271e+02 2.253315699999999921e+00 3.000000000000000000e+01
8.652606825011316687e+03 9.964256491705576479e-01 2.219384049626329115e-03 2.273583412170410156e-02 1.279662535304114945e-01 5.679999999999999716e+00 5.679999999999999716e+00 5.679999999999999716e+00 5.643237776983352205e+02 2.265347199999999894e+00 3.000000000000000000e+01
8.652607290111016482e+03 9.968186891394820170e-01 2.238146586301180234e-03 2.585782323564802046e-02 4.850283917926606625e-01 5.469999999999999751e+00 5.469999999999999751e+00 5.469999999999999751e+00 5.858201021466936709e+02 2.277582600000000124e+00 3.000000000000000000e+01
8.652607502944301814e+03 1.002511802256196960e+00 4.380280337622368715e-03 -1.944134848458426434e+00 -6.171212877546038145e-02 5.250000000000000000e+00 5.250000000000000000e+00 5.250000000000000000e+00 1.991309996421292681e+03 2.296920800000000096e+00 1.200000000000000000e+02
8.652607757311314344e+03 1.005266106670533288e+00 2.252812221014522092e-03 -6.196428821200415937e-01 8.441630970864069106e-01 5.230000000000000426e+00 5.230000000000000426e+00 5.230000000000000426e+00 5.990379377092633604e+02 2.289939200000000064e+00 3.000000000000000000e+01
8.652608220211230218e+03 1.001835915271514610e+00 2.247853994393574605e-03 -4.274962516058058992e-01 -8.977054414295014551e-02 5.469999999999999751e+00 5.469999999999999751e+00 5.469999999999999751e+00 6.028613655453636966e+02 2.302382199999999823e+00 3.000000000000000000e+01
8.652608685211278498e+03 9.994449239759491954e-01 2.244174116606668153e-03 -2.374184245154971062e-01 3.818821907043457031e-01 5.370000000000000107e+00 5.370000000000000107e+00 5.370000000000000107e+00 5.928414851597377719e+02 2.314853199999999944e+00 3.000000000000000000e+01
8.652609002744313329e+03 1.000535554467350430e+00 4.393734103105399053e-03 -1.180515360387956125e+00 -4.076335000695648914e-01 5.209999999999999964e+00 5.209999999999999964e+00 5.209999999999999964e+00 2.025641112523049287e+03 2.338015599999999861e+00 1.200000000000000000e+02
8.652609143110923469e+03 9.969407222577159056e-01 2.237565372218968708e-03 1.462818440936860531e-01 -2.941405659630185188e-01 5.820000000000000284e+00 5.820000000000000284e+00 5.820000000000000284e+00 6.035504045032319027e+02 2.327621199999999835e+00 3.000000000000000000e+01
8.652609606411308050e+03 1.000681415527949314e+00 2.270305273209706834e-03 -2.160509086790539102e-01 3.785857132502964441e-03 5.250000000000000000e+00 5.250000000000000000e+00 5.250000000000000000e+00 6.225350763230096618e+02 2.340473699999999990e+00 3.000000000000000000e+01
8.652610069410875440e+03 1.003523277873009434e+00 2.249861000948606780e-03 -3.088963258834112047e-01 3.698928129105341078e-01 5.339999999999999858e+00 5.339999999999999858e+00 5.339999999999999858e+00 5.992568261282784761e+02 2.353371099999999938e+00 3.000000000000000000e+01
8.652610503744333982e+03 1.008389496666349361e+00 4.448589455483805376e-03 -1.166810479963788394e+00 -1.333966432891277032e-01 4.990000000000000213e+00 4.990000000000000213e+00 4.990000000000000213e+00 2.057820908445749410e+03 2.380811200000000127e+00 1.200000000000000000e+02
8.652610526510979980e+03 1.003573553055567169e+00 2.268095632555418989e-03 -1.796414511544363879e-01 1.252390827451433375e-01 5.259999999999999787e+00 5.259999999999999787e+00 5.259999999999999787e+00 6.191799280075799743e+02 2.366583799999999904e+00 3.000000000000000000e+01
8.652610990111250430e+03 1.000804165178707850e+00 2.264328415827477400e-03 7.381166730608258730e-02 5.225875831785655734e-01 5.040000000000000036e+00 5.040000000000000036e+00 5.040000000000000036e+00 6.111770259312221469e+02 2.379925000000000068e+00 3.000000000000000000e+01
8.652611453711055219e+03 1.006156311369133638e+00 2.273840192169703390e-03 -1.172212646121070512e-01 7.744527146929786054e-02 5.349999999999999645e+00 5.349999999999999645e+00 5.349999999999999645e+00 6.300987261817568879e+02 2.393509100000000167e+00 3.000000000000000000e+01
8.652611916610971093e+03 9.955930984196562639e-01 2.263103445252357369e-03 -5.274010612851097735e-01 -5.181403018179393527e-01 5.360000000000000320e+00 5.360000000000000320e+00 5.360000000000000320e+00 6.242731083461216031e+02 2.407194099999999892e+00 3.000000000000000000e+01
8.652612002944573760e+03 1.015272674410460318e+00 4.453732325415501146e-03 -9.912311956749199071e-01 -4.326887930402104065e-01 5.169999999999999929e+00 5.169999999999999929e+00 5.169999999999999929e+00 2.092236179517663004e+03 2.425281299999999973e+00 1.200000000000000000e+02
8.652612379611004144e+03 9.945021121392764174e-01 2.258612814267112190e-03 1.561726842607770727e-01 2.469825517563592754e-01 5.309999999999999609e+00 5.309999999999999609e+00 5.309999999999999609e+00 6.167561285836355864e+02 2.421042700000000103e+00 3.000000000000000000e+01
8.652612844910938293e+03 9.974764669101071624e-01 2.244276085281551262e-03 -3.774280888693673508e-01 -1.869713692438034619e-02 5.610000000000000320e+00 5.610000000000000320e+00 5.610000000000000320e+00 6.058864157540457427e+02 2.435171799999999998e+00 3.000000000000000000e+01
8.652613309311214834e+03 9.975515098341055653e-01 2.270588443605631428e-03 1.370441913604736328e-01 1.386230275744483598e-01 5.259999999999999787e+00 5.259999999999999787e+00 5.259999999999999787e+00 6.378127902802966673e+02 2.449471500000000024e+00 3.000000000000000000e+01
8.652613504244480282e+03 1.007078847129495358e+00 4.481276799443698923e-03 -6.715959110615415950e-01 -3.218372445669233639e-01 5.099999999999999645e+00 5.099999999999999645e+00 5.099999999999999645e+00 2.127892787388392662e+03 2.471593599999999835e+00 1.200000000000000000e+02
8.652613773011136800e+03 9.979112620633820985e-01 2.280996759621846739e-03 -2.741827851250058234e-01 5.907075745718819290e-04 5.389999999999999680e+00 5.389999999999999680e+00 5.389999999999999680e+00 6.480937489100864468e+02 2.463724899999999884e+00 3.000000000000000000e+01
8.652614230911247432e+03 9.967786822531388147e-01 2.267225926256262545e-03 -1.732509817395891383e-01 -3.176132923080807746e-01 5.299999999999999822e+00 5.299999999999999822e+00 5.299999999999999822e+00 6.321719305855887114e+02 2.478263999999999800e+00 3.000000000000000000e+01
8.652615003944374621e+03 1.003653844828939823e+00 4.465700437046431562e-03 -4.955833150733331971e-01 -1.773324960507220993e-01 5.349999999999999645e+00 5.349999999999999645e+00 5.349999999999999645e+00 2.159237586738159735e+03 2.519895800000000019e+00 1.200000000000000000e+02
8.653456824711058289e+03 1.001024364406086109e+00 2.310091290544533972e-03 7.245296750749860015e-01 -1.874297062555948801e-01 3.950000000000000178e+00 3.950000000000000178e+00 3.950000000000000178e+00 5.366258472260974486e+02 1.042359999999999953e+00 3.000000000000000000e+01
8.653457282511051744e+03 1.002873908031831185e+00 2.280494186271855243e-03 3.102754411243257016e-01 -7.637514954521542297e-03 3.740000000000000213e+00 3.740000000000000213e+00 3.740000000000000213e+00 4.947374269394647399e+02 1.043076600000000020e+00 3.000000000000000000e+01
8.653457738411147147e+03 1.003504816240858855e+00 2.256558825130326133e-03 4.681709948040190250e-01 3.777096101215907803e-02 3.750000000000000000e+00 3.750000000000000000e+00 3.750000000000000000e+00 4.591080816359747132e+02 1.043815600000000066e+00 3.000000000000000000e+01
8.653458206410985440e+03 1.001572081957075477e+00 2.233841740053864842e-03 7.254828157879057438e-01 -2.299631124451047004e-01 3.609999999999999876e+00 3.609999999999999876e+00 3.609999999999999876e+00 4.283889305478050460e+02 1.044556000000000040e+00 3.000000000000000000e+01
8.653458664210978895e+03 1.001286641829920665e+00 2.215348975809913138e-03 7.112585022335961016e-01 7.803188619159516504e-02 3.669999999999999929e+00 3.669999999999999929e+00 3.669999999999999929e+00 4.020318874177478392e+02 1.045302399999999965e+00 3.000000000000000000e+01
8.653458768044598401e+03 1.013606187823544280e+00 1.914370104708581002e-02 -2.300886540531371693e+01 6.293403027220542789e+00 3.049999999999999822e+00 3.049999999999999822e+00 3.049999999999999822e+00 7.474856495353745913e+02 1.046329400000000076e+00 1.200000000000000000e+02
8.653459122810978442e+03 1.000961224501680125e+00 2.197692316412773374e-03 1.643707411629813098e-01 -1.120549837748209682e-01 3.689999999999999947e+00 3.689999999999999947e+00 3.689999999999999947e+00 3.772575451078869264e+02 1.046055799999999980e+00 3.000000000000000000e+01
8.653459579911082983e+03 1.001613358026241629e+00 2.181293043102941302e-03 6.667347294943672953e-01 -2.756695832524980738e-01 3.470000000000000195e+00 3.470000000000000195e+00 3.470000000000000195e+00 3.565266383943103392e+02 1.046819900000000025e+00 3.000000000000000000e+01
8.653460039210971445e+03 9.995340918438363476e-01 2.166966024819681671e-03 4.265803836640857383e-01 -1.169629494349161830e-01 3.689999999999999947e+00 3.689999999999999947e+00 3.689999999999999947e+00 3.388396977015904099e+02 1.047590100000000080e+00 3.000000000000000000e+01
8.653460265844594687e+03 1.003953789547323616e+00 1.734230157786111406e-02 -2.251822770308263699e+01 5.871112171907602928e+00 3.040000000000000036e+00 3.040000000000000036e+00 3.040000000000000036e+00 5.448121171086471577e+02 1.048865900000000018e+00 1.200000000000000000e+02
8.653460495611187071e+03 9.967364235373346038e-01 2.156368723911011951e-03 9.803576696486699937e-01 -2.001916198503403410e-01 3.520000000000000018e+00 3.520000000000000018e+00 3.520000000000000018e+00 3.233705705915178328e+02 1.048370599999999930e+00 3.000000000000000000e+01
8.653460954211186618e+03 1.000298628192310746e+00 2.146315120780126987e-03 6.851449353354317484e-01 -1.072499695278349430e-01 3.609999999999999876e+00 3.609999999999999876e+00 3.609999999999999876e+00 3.075203810192289779e+02 1.049157399999999907e+00 3.000000000000000000e+01
8.653461410411167890e+03 1.001564991830448337e+00 2.133248992880509062e-03 1.968464397248767539e-01 -3.848596158481779606e-01 3.990000000000000213e+00 3.990000000000000213e+00 3.990000000000000213e+00 2.940883024306524476e+02 1.049954199999999949e+00 3.000000000000000000e+01
8.653461762744467705e+03 9.996397806717917112e-01 1.605856699684969635e-02 -2.215164524724024275e+01 5.623376680457073284e+00 3.129999999999999893e+00 3.129999999999999893e+00 3.129999999999999893e+00 4.176815077503275688e+02 1.051497600000000032e+00 1.200000000000000000e+02
8.653461868211161345e+03 9.987249405225775423e-01 2.121258121937918528e-03 2.726928393046061383e-01 7.102564402988978398e-02 3.910000000000000142e+00 3.910000000000000142e+00 3.910000000000000142e+00 2.822343003409249604e+02 1.050764899999999891e+00 3.000000000000000000e+01
8.653462328210938722e+03 1.001705625013876944e+00 2.115183194412511777e-03 6.563320841108050141e-01 -4.310133059819539619e-02 3.970000000000000195e+00 3.970000000000000195e+00 3.970000000000000195e+00 2.732285172598702729e+02 1.051586700000000096e+00 3.000000000000000000e+01
8.653462789610959589e+03 1.000899161111235447e+00 2.111193181724632661e-03 5.393498284476143656e-01 -4.970800308954148039e-01 3.930000000000000160e+00 3.930000000000000160e+00 3.930000000000000160e+00 2.655612613133021682e+02 1.052415799999999901e+00 3.000000000000000000e+01
8.653463250411208719e+03 9.993499716105689323e-01 2.110280807313819930e-03 6.908468518938336578e-01 -9.035287584577288145e-02 3.720000000000000195e+00 3.720000000000000195e+00 3.720000000000000195e+00 2.606005895705450257e+02 1.053255800000000075e+00 3.000000000000000000e+01
8.653463260344229639e+03 9.851454444495724161e-01 1.520502595904327930e-02 -2.213862036622088780e+01 5.082940226015836949e+00 3.180000000000000160e+00 3.180000000000000160e+00 3.180000000000000160e+00 3.408409495857191587e+02 1.054224400000000061e+00 1.200000000000000000e+02
8.653463711910881102e+03 1.002553482550359032e+00 2.104376738704019211e-03 4.321960721697126195e-01 -1.031432464009239547e-01 3.799999999999999822e+00 3.799999999999999822e+00 3.799999999999999822e+00 2.550624705723353713e+02 1.054095500000000074e+00 3.000000000000000000e+01
8.653464167511090636e+03 1.004333232660009623e+00 2.101836761275163289e-03 2.402416524432954281e-01 -1.384110195296151258e-01 4.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 2.527173270270938019e+02 1.054955700000000052e+00 3.000000000000000000e+01
8.653464630211237818e+03 1.000916039585133310e+00 2.099181557545105447e-03 3.618636585417248086e-02 -4.652859483446393773e-01 3.870000000000000107e+00 3.870000000000000107e+00 3.870000000000000107e+00 2.502609614417666535e+02 1.055815699999999913e+00 3.000000000000000000e+01
8.653464757544454187e+03 9.928669879719530522e-01 1.478708941864170269e-02 -2.270614301936226553e+01 4.538415689646087436e+00 3.089999999999999858e+00 3.089999999999999858e+00 3.089999999999999858e+00 2.966758904309006084e+02 1.057047599999999976e+00 1.200000000000000000e+02
8.653465087410993874e+03 1.002754115083522635e+00 2.093573682670283632e-03 3.437059039161318719e-01 -2.237006851605006508e-01 3.750000000000000000e+00 3.750000000000000000e+00 3.750000000000000000e+00 2.452998739878336494e+02 1.056688400000000083e+00 3.000000000000000000e+01
8.653465546710882336e+03 1.003969189114465976e+00 2.094389940012879921e-03 4.919464134034656211e-01 -5.729989920343671050e-01 3.819999999999999840e+00 3.819999999999999840e+00 3.819999999999999840e+00 2.441193442571730827e+02 1.057565700000000053e+00 3.000000000000000000e+01
8.653466003710869700e+03 1.000846280658236775e+00 2.095227514608389609e-03 2.145579201834542371e-01 -5.628253874324616879e-01 3.770000000000000018e+00 3.770000000000000018e+00 3.770000000000000018e+00 2.460649889083135804e+02 1.058456000000000063e+00 3.000000000000000000e+01
8.653466255144216120e+03 1.002611390510135481e+00 1.451350145612248510e-02 -2.235181577605490233e+01 3.860314232962472225e+00 3.160000000000000142e+00 3.160000000000000142e+00 3.160000000000000142e+00 2.736528815038456059e+02 1.059968999999999939e+00 1.200000000000000000e+02
8.653466465211007744e+03 1.001654587175309308e+00 2.095658644132328881e-03 7.225494952428908046e-01 -9.515509236426580308e-01 3.750000000000000000e+00 3.750000000000000000e+00 3.750000000000000000e+00 2.453585278647286430e+02 1.059358400000000033e+00 3.000000000000000000e+01
8.653466923111118376e+03 9.999846621971493210e-01 2.094041744695204852e-03 7.652467432476225406e-01 -3.093672650200979812e-01 3.950000000000000178e+00 3.950000000000000178e+00 3.950000000000000178e+00 2.440352352687290818e+02 1.060264300000000048e+00 3.000000000000000000e+01
8.653467381711117923e+03 1.001857605225141556e+00 2.096824372003697548e-03 8.318994953518822344e-01 -6.368318200111389160e-01 3.669999999999999929e+00 3.669999999999999929e+00 3.669999999999999929e+00 2.447042207263764908e+02 1.061182300000000023e+00 3.000000000000000000e+01
