hjd,lc,fwhm_x,fwhm_y,airmass,fwhm
2457337.70547,2861.54222623,1131.41052246,955.505432129,2.48609113693,4.57000017166
2457337.70623,2877.94301283,1131.49121094,955.430297852,2.50963568687,4.76999998093
2457337.70699,2830.016861,1131.16027832,955.433532715,2.53369569778,4.82999992371
2457337.70775,2869.54615541,1130.52514648,955.084655762,2.55829834938,4.71000003815
2457337.70851,2904.21796349,1131.92712402,955.53112793,2.58334088326,6.01999998093
2457337.70927,2889.93246679,1131.04382324,955.437011719,2.60892248154,4.38000011444
2457337.71426,2845.34541687,1131.5703125,957.180786133,2.79171729088,5.26999998093
2457337.71735,2852.34365155,1132.41796875,955.583496094,2.9198884964,5.13000011444
2457338.50365,2840.27986251,855.067504883,915.162353516,1.10314583778,3.63000011444
2457338.50441,2816.44170754,855.145629883,915.275085449,1.10261321068,3.5
2457338.50518,2823.24375806,854.816589355,915.039123535,1.10210633278,3.48000001907
2457338.50594,2826.88948073,854.248046875,915.110961914,1.10162341595,3.25999999046
2457338.5067,2790.97112908,855.316772461,915.196899414,1.10116744041,3.24000000954
2457338.50742,2833.40570575,856.034118652,915.036071777,1.10075592995,3.02999997139
2457338.50814,2825.12335799,856.232910156,914.847961426,1.10036742687,3.38000011444
2457338.50886,2827.71704915,856.460144043,914.295227051,1.10000026226,3.32999992371
2457338.50965,2794.57205409,854.915100098,915.539123535,1.09962356091,3.49000000954
2457338.51041,2827.51449934,854.38494873,915.413696289,1.09928274155,3.46000003815
2457338.51117,2832.90658085,854.058654785,915.446838379,1.09896850586,3.56999993324
2457338.51193,2828.87591061,854.394958496,915.557739258,1.09867858887,3.69000005722
2457338.51269,2819.7478769,854.096679688,915.46105957,1.09841227531,3.8900001049
2457338.51345,2866.88078654,854.479125977,915.27166748,1.0981708765,3.57999992371
2457338.51421,2830.96404234,854.391235352,915.679748535,1.09795200825,3.53999996185
2457338.51497,2829.01798437,853.442871094,915.696411133,1.09775865078,3.63000011444
2457338.51573,2826.8974238,854.779785156,915.255371094,1.09758937359,3.42000007629
2457338.51649,2847.12323167,854.831787109,914.992248535,1.09744369984,3.55999994278
2457338.51801,2846.16772046,854.484741211,915.627075195,1.09722363949,3.74000000954
2457338.51877,2847.34148187,854.399719238,915.265686035,1.09714996815,3.56999993324
2457338.51953,2824.35020476,854.225524902,915.217712402,1.09710037708,3.51999998093
2457338.52281,2843.42128312,1128.40258789,956.276367188,1.09715986252,4.13999986649
2457338.52357,2842.97647604,1129.30310059,955.008056641,1.0972391367,4.13999986649
2457338.52429,2856.8770392,1129.51330566,955.315734863,1.0973354578,4.03000020981
2457338.52506,2836.30249001,1129.87255859,954.723937988,1.09746158123,3.96000003815
2457338.52585,2842.06467202,1127.60534668,954.72467041,1.09761929512,4.13000011444
2457338.52657,2852.83426276,1127.95239258,954.867126465,1.09778439999,3.98000001907
2457338.52729,2841.62887651,1127.88781738,955.018066406,1.09797155857,4.38999986649
2457338.52801,2847.08502956,1128.12451172,954.900817871,1.09818136692,4.17999982834
2457338.52873,2835.73090083,1127.73156738,955.36907959,1.09841096401,4.44000005722
2457338.52948,2867.52639209,1126.76025391,955.342712402,1.09867417812,4.44000005722
2457338.53027,2860.14814011,1130.23339844,955.018798828,1.09897089005,3.80999994278
2457338.53103,2838.77399659,1127.53588867,955.806152344,1.09928774834,4.01000022888
2457338.53179,2860.50178106,1130.15368652,955.402099609,1.09962666035,4.23999977112
2457338.53255,2849.43795954,1130.22583008,955.109008789,1.09999072552,3.93000006676
2457338.53331,2853.46422557,1130.29626465,955.163574219,1.10038053989,4.03000020981
2457338.53658,2868.66842289,1128.50561523,958.234191895,1.10232114792,4.65000009537
2457338.53735,2873.04261586,1130.59973145,955.026062012,1.10284256935,4.38000011444
2457338.5381,2875.76064132,1131.38623047,955.607055664,1.1033769846,4.07000017166
2457338.53887,2869.72222071,1130.14953613,955.220825195,1.10394501686,4.19000005722
2457338.53963,2849.55696715,1129.40112305,954.956665039,1.10453510284,3.96000003815
2457338.54039,2870.36643106,1129.3626709,955.078674316,1.10515224934,3.80999994278
2457338.54111,2875.29962075,1128.71057129,955.644165039,1.10575759411,4.17000007629
2457338.54182,2876.20233575,1128.9432373,955.85333252,1.10638570786,3.88000011444
2457338.54258,2849.3114774,1130.16931152,954.952575684,1.10707128048,3.94000005722
2457338.54334,2865.86993377,1130.26367188,955.342102051,1.1077824831,4.19999980927
2457338.5441,2873.86891692,1129.50500488,955.320068359,1.10852074623,3.98000001907
2457338.54487,2882.53328678,1129.4630127,954.978149414,1.10928440094,3.93000006676
2457338.54563,2882.11307953,1128.67346191,955.899291992,1.11007618904,4.07000017166
2457338.54639,2874.5661943,1130.11413574,955.151062012,1.11088788509,4.30000019073
2457338.54715,2885.69035277,1129.73522949,955.591308594,1.11173415184,4.40000009537
2457338.54791,2900.5250937,1129.22485352,955.55847168,1.11259973049,4.46000003815
2457338.54867,2872.5734979,1130.3215332,955.415527344,1.11349022388,4.42000007629
2457338.54943,2900.3105043,1130.65722656,955.449768066,1.11440515518,4.40999984741
2457338.55019,2884.81223584,1131.41418457,955.306152344,1.11534488201,4.13000011444
2457338.55096,2912.88947514,1129.96044922,955.187438965,1.11632466316,4.40000009537
2457338.55174,2907.13088535,1129.69958496,954.675048828,1.11733663082,4.19999980927
2457338.5525,2876.63276576,1130.57971191,955.305541992,1.11835849285,4.25
2457338.55326,2882.78443324,1129.6784668,955.397460938,1.11940586567,4.23999977112
2457338.55403,2883.28840758,1129.85864258,954.199584961,1.12049567699,4.09000015259
2457338.55479,2895.99357686,1129.3807373,955.413696289,1.12159669399,4.21000003815
2457338.55556,2882.57911359,1129.23706055,955.241943359,1.12274384499,4.63000011444
2457338.55628,2868.13778939,1128.16601562,955.627319336,1.12383806705,5.03000020981
2457338.557,2883.37050529,1127.50683594,955.981140137,1.12495493889,4.94999980927
2457338.55776,2882.60035734,1130.61779785,955.412536621,1.12615764141,5.19000005722
2457338.55853,2892.33611479,1130.22912598,954.495849609,1.1274023056,4.75
2457338.55929,2879.25842545,1130.55163574,954.987670898,1.12866461277,4.80999994278
2457338.56005,2903.72183766,1132.00976562,955.609130859,1.12995254993,4.40999984741
2457338.56081,2876.96698506,1132.03015137,955.289001465,1.13126909733,4.30999994278
2457338.56157,2887.02117419,1131.07409668,955.094970703,1.13261890411,4.55000019073
2457338.56234,2876.67703141,1130.10119629,955.00579834,1.1340034008,4.26999998093
2457338.5631,2863.62020305,1130.02722168,954.966674805,1.13553738594,4.34000015259
2457338.56396,2881.31983979,1128.72106934,955.318481445,1.13702809811,4.32000017166
2457338.56468,2873.9105314,1128.50146484,955.682128906,1.13841080666,4.40999984741
2457338.56541,2880.30865319,1128.20166016,955.916442871,1.13982582092,4.42000007629
2457338.56617,2888.92871055,1130.05761719,955.225769043,1.14133620262,4.48999977112
2457338.56693,2890.94105653,1129.51599121,955.402038574,1.14288008213,4.15999984741
2457338.57018,2887.99392074,1128.52661133,956.974731445,1.14980912209,4.23000001907
2457338.57094,2898.37259587,1129.42712402,955.166320801,1.15150046349,3.8599998951
2457338.57171,2871.48715531,1129.47595215,955.221252441,1.15324568748,3.88000011444
2457338.57247,2893.20525169,1129.73632812,955.493469238,1.15500342846,4.09999990463
2457338.57323,2889.15748419,1130.49743652,955.272216797,1.15679967403,4.19999980927
2457338.57399,2884.49585267,1130.39050293,955.31463623,1.15861701965,4.17999982834
2457338.57475,2863.19568503,1130.03161621,955.714355469,1.16047477722,4.26000022888
2457338.57551,2878.41591207,1130.51806641,954.83972168,1.16236209869,4.19999980927
2457338.57627,2884.52636345,1129.9753418,955.237731934,1.1642793417,4.30999994278
2457338.57703,2880.72229475,1129.61230469,955.433959961,1.16622924805,3.81999993324
2457338.57779,2882.9800008,1130.03234863,956.548522949,1.16821074486,3.92000007629
2457338.57855,2881.55549138,1130.08874512,955.588012695,1.17022013664,4.36000013351
2457338.57931,2881.12752815,1129.90771484,954.987976074,1.17226004601,4.36999988556
2457338.58007,2881.77442589,1130.53771973,955.325622559,1.17433452606,4.40999984741
2457338.58083,2888.65534596,1130.00512695,955.433044434,1.17644643784,4.59999990463
2457338.58159,2901.84741197,1130.3223877,955.271911621,1.17858576775,4.40000009537
2457338.58235,2883.55946843,1130.54345703,955.303283691,1.18076276779,4.28999996185
2457338.58311,2895.67164584,1130.4822998,955.479492188,1.18297147751,4.40999984741
2457338.58387,2873.92284974,1130.50012207,955.360168457,1.18521738052,3.71000003815
2457338.58463,2873.73831264,1130.37805176,955.069274902,1.18749022484,3.8900001049
2457338.58543,2891.79310394,1131.15710449,955.402099609,1.18991291523,4.11000013351
2457338.58619,2898.9388169,1132.60192871,955.375610352,1.192253232,4.15000009537
2457338.58694,2913.86519114,1131.3079834,955.213500977,1.19463551044,4.28999996185
2457338.58771,2883.9199096,1133.04943848,954.961547852,1.19705426693,4.09999990463
2457338.58846,2895.26458837,1132.01171875,955.994384766,1.1995087862,4.5
2457338.58922,2902.87676582,1132.23840332,955.476379395,1.20200037956,4.59000015259
2457338.58998,2877.53777444,1132.00549316,955.293151855,1.20452916622,4.26999998093
2457338.59077,2886.05132267,1131.87731934,954.90222168,1.20717728138,4.05000019073
2457338.59154,2885.86356483,1130.70471191,955.58795166,1.20982253551,4.21999979019
2457338.59231,2879.9484002,1133.2767334,954.97845459,1.21249961853,4.28999996185
2457338.5931,2884.46056839,1131.53747559,955.570495605,1.21529328823,4.44000005722
2457338.59386,2879.4210236,1131.21142578,955.148071289,1.21801519394,4.0
2457338.59462,2880.88883421,1131.13525391,955.087097168,1.22077643871,4.19000005722
2457338.59539,2885.69818633,1131.40014648,956.240600586,1.22361552715,4.34999990463
2457338.59615,2877.965645,1130.95239258,955.248962402,1.22645199299,4.38999986649
2457338.59694,2882.8495839,1130.20837402,955.233337402,1.22942018509,4.63999986649
2457338.59774,2888.19166414,1129.37316895,955.17565918,1.23251998425,4.26999998093
2457338.59846,2882.96913,1128.92565918,955.796569824,1.23532092571,4.28000020981
2457338.59922,2900.84325962,1129.64855957,955.000915527,1.23832511902,4.19999980927
2457338.59998,2888.34276899,1128.7878418,955.442810059,1.24137187004,4.32000017166
2457338.6007,2879.18757333,1128.45117188,955.417541504,1.24429392815,3.77999997139
2457338.60381,2898.62296167,1128.62841797,956.784423828,1.25734388828,4.11999988556
2457338.60457,2883.28190439,1130.12548828,955.744812012,1.26063990593,4.01000022888
2457338.60534,2902.75336988,1129.56555176,955.222717285,1.26403689384,4.07999992371
2457338.6061,2900.07422632,1130.45776367,954.830749512,1.26742386818,4.30999994278
2457338.60686,2866.20417159,1129.89819336,955.146057129,1.27086663246,3.94000005722
2457338.60763,2882.63931108,1130.23571777,955.385864258,1.27435576916,4.38999986649
2457338.6084,2887.68903552,1129.91064453,955.553222656,1.2779456377,4.23999977112
2457338.60916,2901.73345865,1130.29406738,955.616943359,1.28152382374,4.07000017166
2457338.60992,2870.78688358,1130.40380859,955.362182617,1.285151124,4.07999992371
2457338.61068,2881.56922049,1130.30700684,955.379150391,1.28882050514,3.8900001049
2457338.61143,2882.98651499,1131.29943848,955.512451172,1.29253935814,4.34999990463
2457338.6122,2890.63987666,1132.21289062,955.05279541,1.29632139206,4.26000022888
2457338.61295,2911.70413517,1130.42407227,955.295043945,1.30014002323,4.11000013351
2457338.61371,2900.13944619,1131.45410156,955.342102051,1.30401241779,4.28999996185
2457338.61449,2882.36556387,1132.02612305,955.559997559,1.30800545216,4.40999984741
2457338.61525,2887.53266949,1130.62902832,955.3203125,1.31199967861,4.34000015259
2457338.61601,2897.57839712,1131.87109375,955.044067383,1.31603312492,4.13000011444
2457338.61677,2896.48214263,1131.63842773,955.260070801,1.32012546062,4.28999996185
2457338.61753,2898.2747886,1131.07592773,955.509399414,1.32427310944,4.09000015259
2457338.61829,2883.62832122,1132.17224121,955.236816406,1.32847213745,4.21999979019
2457338.61905,2902.04671013,1131.36364746,955.182983398,1.33274447918,4.30999994278
2457338.61981,2870.50526309,1130.11132812,955.284240723,1.33705961704,4.34000015259
2457338.62057,2893.78923615,1131.3795166,955.21661377,1.34142279625,4.15000009537
2457338.62133,2881.21194678,1130.13781738,955.35559082,1.34584522247,4.13999986649
2457338.6221,2892.80011786,1130.5904541,955.298950195,1.35033762455,4.13999986649
2457338.62285,2880.23848483,1130.38928223,955.046264648,1.35484981537,4.26999998093
2457338.62361,2909.8216835,1130.12902832,955.351257324,1.35945355892,4.42000007629
2457338.62437,2902.45932946,1131.31665039,955.523132324,1.36411321163,4.38000011444
2457338.62513,2879.11230582,1131.75646973,955.478637695,1.36883866787,4.55000019073
2457338.6259,2895.41770143,1130.7244873,955.101318359,1.3736935854,4.40999984741
2457338.62666,2897.12607701,1132.04553223,955.48828125,1.37854373455,4.57000017166
2457338.62742,2899.32114453,1132.27246094,955.338439941,1.38345730305,4.67000007629
2457338.62818,2891.62616104,1132.56359863,955.519592285,1.38844168186,4.51999998093
2457338.6292,2919.27329101,1132.70581055,955.234802246,1.39518284798,4.36000013351
2457338.6306,2893.15566491,1131.95092773,956.161682129,1.40469479561,4.59999990463
2457338.63167,2870.10355486,1132.43981934,955.266723633,1.4121183157,4.36999988556
2457338.6325,2914.92150442,1131.93237305,955.59564209,1.41798937321,4.34000015259
2457338.63328,2898.20505341,1132.20605469,955.452819824,1.42357432842,4.73999977112
2457338.63419,2890.30543153,1133.64685059,955.269714355,1.43015539646,4.28000020981
2457338.6373,2905.64888462,1131.51745605,956.936096191,1.45358514786,4.40999984741
2457338.63806,2883.60590411,1131.60070801,955.48626709,1.45948910713,4.67999982834
2457338.63882,2911.00999663,1129.7791748,955.126220703,1.46545112133,4.53999996185
2457338.6396,2897.77110564,1131.03234863,955.099487305,1.47171401978,4.07999992371
2457338.64036,2897.63246261,1130.5769043,955.26373291,1.47789752483,4.65000009537
2457338.64112,2903.66076685,1129.6126709,955.343078613,1.484136343,4.55999994278
2457338.64188,2892.35870692,1129.97045898,955.041870117,1.49047636986,4.38999986649
2457338.64265,2904.90880534,1130.88647461,955.015319824,1.49689054489,4.15999984741
2457338.6434,2900.87455771,1129.81530762,955.617431641,1.50339508057,4.65000009537
2457338.64416,2898.13816747,1130.06713867,955.086425781,1.50998151302,4.34000015259
2457338.64494,2905.39257543,1131.20532227,955.117370605,1.5167709589,4.61000013351
2457338.6457,2901.14413031,1130.38537598,955.343505859,1.52355110645,4.11999988556
2457338.64646,2902.05287884,1130.72692871,955.264709473,1.53041327,4.69999980927
2457338.64722,2916.93831625,1131.54614258,955.356872559,1.53740429878,4.42000007629
2457338.64798,2892.2963345,1131.15197754,954.999694824,1.5444675684,4.38999986649
2457338.64874,2909.83148782,1130.60949707,955.532653809,1.5516153574,4.67000007629
2457338.64951,2892.66023724,1131.14550781,955.004821777,1.55897939205,4.26000022888
2457338.65027,2884.99335576,1131.19384766,955.219726562,1.56633198261,4.17999982834
2457338.65103,2916.63315917,1132.06738281,955.390991211,1.57379603386,4.09000015259
2457338.65182,2913.09833279,1131.59338379,955.366577148,1.5817142725,4.30999994278
2457338.65258,2894.18657436,1131.50646973,955.407470703,1.58937847614,4.53999996185
2457338.65334,2899.41061098,1132.23718262,955.391418457,1.59717285633,5.0
2457338.6541,2899.23088381,1132.49951172,955.515441895,1.60507798195,4.61000013351
2457338.65486,2905.76954145,1132.91113281,955.300964355,1.61311221123,4.32000017166
2457338.65565,2909.81816634,1132.40380859,955.451721191,1.62151515484,4.73000001907
2457338.65641,2904.11856546,1132.71459961,955.140930176,1.62978804111,4.53999996185
2457338.6572,2913.19331424,1131.82763672,955.644775391,1.63849401474,5.21999979019
2457338.65801,2908.75939455,1132.80761719,955.655883789,1.64753425121,5.11000013351
2457338.65877,2889.1141721,1132.42907715,954.999511719,1.65616047382,4.53999996185
2457338.65953,2914.21713053,1131.42749023,955.142089844,1.6648914814,4.82999992371
2457338.66029,2877.67551683,1132.06921387,955.569519043,1.6737691164,4.42999982834
2457338.6611,2881.5254208,1132.62353516,955.259338379,1.68340945244,4.71000003815
2457338.66186,2913.41998718,1131.40771484,955.622375488,1.69251859188,5.07000017166
2457338.66262,2906.43900105,1131.06762695,955.394348145,1.70182919502,4.96999979019
2457338.66338,2909.40865596,1132.0222168,955.260803223,1.71127521992,4.65000009537
2457338.66414,2909.0687364,1130.74487305,955.666564941,1.72087669373,4.65999984741
2457338.6649,2914.36180087,1131.48193359,955.704711914,1.73059880733,4.94000005722
2457338.66566,2902.86123691,1131.35681152,955.259399414,1.74048507214,4.82999992371
2457338.66642,2903.13238876,1132.40625,955.484741211,1.75049114227,4.55999994278
2457338.66719,2906.16716041,1131.95178223,955.573791504,1.76068341732,4.65999984741
2457338.66795,2887.87840073,1131.58093262,955.435180664,1.77102744579,4.73999977112
2457338.67113,2898.87124893,1131.6315918,958.081848145,1.81631457806,4.26000022888
2457338.67426,2895.09739357,1131.11621094,956.953552246,1.86328089237,5.01999998093
2457338.67564,2902.05430782,1133.43383789,955.876464844,1.88504552841,4.78000020981
2457338.67643,2898.19163287,1131.75195312,955.166137695,1.89774477482,4.67000007629
2457338.67721,2887.43976867,1132.91687012,955.487121582,1.91062963009,4.59000015259
2457338.67802,2911.6756335,1132.04675293,955.477722168,1.92423295975,4.40000009537
2457338.67878,2890.78957204,1131.5690918,955.326965332,1.93715751171,4.44999980927
2457338.67954,2887.24252589,1132.25695801,955.213806152,1.95032262802,4.44000005722
2457338.6803,2886.06387289,1130.99169922,955.06060791,1.96368730068,4.48000001907
2457338.68106,2905.23274992,1131.71765137,955.331726074,1.97729253769,4.40999984741
2457338.68182,2899.99133996,1130.44958496,955.608337402,1.99118435383,4.42999982834
2457338.68258,2881.74922968,1131.3338623,955.327941895,2.00520920753,4.59999990463
2457338.68334,2911.17371286,1130.53930664,955.022277832,2.01948857307,4.61000013351
2457338.6841,2903.83655039,1129.87475586,955.089172363,2.03411531448,4.57999992371
2457338.68487,2872.88114176,1130.05041504,955.401672363,2.04905986786,4.78999996185
2457338.68563,2901.3429098,1130.47570801,955.381591797,2.06414103508,4.86000013351
2457338.68639,2894.82306105,1130.48498535,955.15411377,2.07951331139,4.61999988556
2457338.68717,2882.37799785,1129.63513184,955.668518066,2.09541201591,4.94000005722
2457338.68793,2900.06211257,1129.82006836,955.35357666,2.11135840416,4.90000009537
2457338.68869,2878.84958684,1130.21801758,955.396606445,2.12753939629,5.07000017166
2457338.68945,2916.96487844,1130.30664062,955.215454102,2.14402389526,5.61999988556
2457338.69021,2869.8561007,1131.59155273,955.246887207,2.1608080864,5.65999984741
2457338.69097,2898.77181642,1131.04272461,955.335266113,2.17789959908,5.0
2457338.69173,2891.82253024,1131.54772949,955.174682617,2.19529032707,5.28000020981
2457338.69249,2922.23042944,1130.69555664,955.48614502,2.21303129196,5.15999984741
2457338.69325,2880.42054506,1131.53405762,955.291870117,2.23111534119,5.51000022888
2457338.69402,2884.65932211,1131.7166748,955.118286133,2.24983382225,5.26999998093
2457338.69478,2913.42887787,1131.83996582,955.306335449,2.26857447624,5.11000013351
2457338.69554,2905.36361462,1131.31396484,955.342712402,2.2876970768,5.42000007629
2457338.6963,2920.71867625,1131.6661377,955.292053223,2.3071706295,5.44000005722
2457338.69706,2917.76361868,1132.03820801,955.42791748,2.32703876495,5.59000015259
2457338.69783,2902.87144563,1131.67004395,955.463012695,2.34759092331,5.34999990463
2457338.69861,2897.66321652,1131.41308594,955.43182373,2.36869859695,5.42999982834
2457338.69936,2915.9397937,1131.4296875,955.504455566,2.38978290558,5.59000015259
2457338.70012,2908.25021909,1131.6451416,955.256408691,2.41131591797,5.59999990463
2457338.7009,2931.05971835,1131.25012207,955.456604004,2.43364787102,5.53000020981
2457338.70166,2929.86295418,1132.35876465,955.245117188,2.45604586601,5.96999979019
2457338.70472,2917.76023857,1130.45288086,957.167053223,2.55125117302,5.55999994278
2457338.70548,2913.97015686,1132.33190918,955.209533691,2.57630991936,5.46000003815
2457338.70624,2936.05460739,1130.42993164,955.774719238,2.60176897049,5.86999988556
2457338.707,2889.92384133,1131.9284668,955.155151367,2.62778568268,5.42999982834
2457338.70776,2867.42407416,1131.7421875,955.574829102,2.65439891815,5.34999990463
2457338.70852,2934.25725442,1132.24035645,955.77142334,2.68156909943,5.88999986649
2457338.70928,2896.40407546,1132.52600098,955.185424805,2.70932364464,5.57999992371
2457338.71004,2903.45167687,1131.90429688,955.454956055,2.73773813248,5.36000013351
2457338.7108,2948.58631478,1132.60791016,955.038024902,2.76683712006,5.17000007629
2457338.71156,2936.35797236,1132.29846191,955.556945801,2.79664516449,5.26999998093
2457338.71232,2882.13286637,1132.60742188,955.343200684,2.82705521584,5.26999998093
2457338.71311,2913.50137542,1134.2487793,955.351928711,2.85922765732,6.19000005722
2457338.71391,2898.79441712,1132.24279785,955.448303223,2.89302349091,6.07000017166
2457338.71472,2915.20321717,1132.54833984,955.011047363,2.92788147926,5.11000013351
2457338.7155,2901.74168104,1132.15698242,955.538574219,2.96262931824,5.05999994278
2457338.71626,2955.74243827,1132.84460449,955.399536133,2.99714946747,5.76999998093
2457338.71702,2935.95038636,1133.2265625,955.020874023,3.03242492676,5.21000003815
2457338.71778,2918.83537422,1131.49133301,955.238342285,3.06875681877,6.11999988556
2457339.50402,2881.83600068,855.157409668,915.780395508,1.1010710001,2.5
2457339.50478,2883.31054202,855.120178223,915.142944336,1.10064458847,2.36999988556
2457339.50553,2881.87243729,854.761169434,915.300842285,1.10024189949,2.55999994278
2457339.50629,2882.59168884,854.559204102,915.267150879,1.09986293316,2.42000007629
2457339.50705,2894.76905688,854.663818359,915.079772949,1.09950768948,2.38000011444
2457339.50782,2884.89704645,853.961242676,915.294433594,1.09917616844,2.19000005722
2457339.50857,2878.81349872,854.632324219,915.440673828,1.09886956215,2.26999998093
2457339.50937,2893.8353701,717.575073242,918.059082031,1.09860038757,2.25999999046
2457339.51015,2884.28249185,854.24029541,915.537841797,1.0983120203,2.28999996185
2457339.51091,2883.58796442,853.993347168,915.032714844,1.09807837009,2.33999991417
2457339.51167,2885.52771702,853.870178223,915.274047852,1.09786939621,2.32999992371
2457339.51243,2890.19507284,854.483581543,915.381103516,1.09768426418,2.27999997139
2457339.51319,2890.5252278,854.799743652,915.25201416,1.0975240469,2.26999998093
2457339.51396,2884.48492227,854.807189941,915.447692871,1.09738695621,2.24000000954
2457339.51472,2916.45503246,853.512817383,915.165710449,1.09727418423,2.47000002861
2457339.51549,2891.42442873,854.854431152,915.066589355,1.09718465805,2.43000006676
2457339.51625,2877.61427069,854.260925293,915.442871094,1.09712088108,2.34999990463
2457339.51701,2884.54092775,854.39239502,915.373046875,1.09708082676,2.30999994278
2457339.51998,2876.12522641,1128.41955566,957.558044434,1.09718000889,2.97000002861
2457339.52074,2905.38160397,1130.16870117,955.156616211,1.09725415707,2.8599998951
2457339.5215,2885.77451929,1129.91052246,955.314208984,1.09735620022,2.8900001049
2457339.52227,2892.91783194,1129.89929199,955.25592041,1.09748482704,2.88000011444
2457339.52303,2870.34325443,1130.17810059,955.040344238,1.09763514996,2.88000011444
2457339.52379,2896.73795806,1131.00305176,954.951660156,1.09781014919,2.94000005722
2457339.52455,2861.27294132,1130.64050293,955.422180176,1.09800839424,3.08999991417
2457339.52531,2882.27144523,1130.23071289,955.194824219,1.09823095798,3.08999991417
2457339.52607,2873.33012568,1130.04785156,955.149047852,1.09847700596,3.18000006676
2457339.52683,2887.27761062,1129.24597168,955.174255371,1.09874761105,2.99000000954
2457339.52755,2887.64173333,1128.5982666,955.385925293,1.09902703762,3.01999998093
2457339.52827,2895.68607594,1128.12988281,955.509643555,1.09932851791,2.92000007629
2457339.52902,2881.38591393,1127.55651855,955.983886719,1.09966468811,3.07999992371
2457339.52978,2881.91053431,1130.0255127,955.15435791,1.10002672672,2.86999988556
2457339.53054,2877.86026532,1130.39001465,955.026855469,1.10041642189,2.88000011444
2457339.5313,2876.50777102,1130.06640625,955.122680664,1.10082948208,3.16000008583
2457339.53207,2857.94934903,1130.2857666,955.152587891,1.1012737751,3.15000009537
2457339.53283,2878.17104678,1130.45922852,955.064758301,1.10173654556,3.42000007629
2457339.53359,2880.5196609,1129.62792969,955.324401855,1.10222387314,3.68000006676
2457339.53676,2894.0171173,1127.03210449,959.171813965,1.10451424122,2.8900001049
2457339.53752,2884.85585331,1130.14038086,955.464294434,1.10511946678,2.83999991417
2457339.53827,2868.74110548,1130.1295166,955.538208008,1.10575771332,2.94000005722
2457339.53903,2873.90862521,1129.3873291,955.353881836,1.10641944408,2.82999992371
2457339.53979,2912.31795005,1129.8951416,955.485717773,1.10710763931,2.80999994278
2457339.54056,2875.36805122,1129.47058105,955.369995117,1.10782968998,2.84999990463
2457339.54132,2873.00441094,1129.21630859,955.285095215,1.10856890678,2.83999991417
2457339.54209,2878.11441536,1129.5234375,954.708129883,1.10933196545,2.83999991417
2457339.54285,2880.68232262,1129.86096191,955.025756836,1.11012208462,2.69000005722
2457339.54362,2896.87360989,1129.98291016,955.057678223,1.11094987392,2.88000011444
2457339.54438,2862.5514818,1130.14331055,955.505126953,1.11179351807,2.81999993324
2457339.54514,2867.96288086,1129.94018555,954.990722656,1.11265969276,2.66000008583
2457339.5459,2864.35891888,1130.23132324,955.330627441,1.11355483532,2.69000005722
2457339.54667,2888.07359331,1130.65344238,955.356506348,1.11447358131,2.69000005722
2457339.54742,2883.34079247,1130.52478027,955.120666504,1.11541569233,2.95000004768
2457339.54818,2867.03293586,1130.78027344,955.253479004,1.1163854599,2.75999999046
2457339.54894,2877.02093475,1130.47229004,955.290588379,1.11738228798,2.91000008583
2457339.5497,2866.16547476,1130.19482422,954.923156738,1.11840367317,2.93000006676
2457339.55047,2896.78580947,1130.07470703,955.12121582,1.11945617199,2.79999995232
2457339.55123,2893.3946768,1129.86547852,955.220458984,1.12053072453,3.04999995232
2457339.55199,2870.73513048,1128.90405273,955.414733887,1.12163043022,2.82999992371
2457339.55271,2894.69064718,1128.25048828,955.50378418,1.12269830704,2.61999988556
2457339.55343,2889.33025785,1127.1739502,955.580505371,1.12379038334,2.75
2457339.55419,2874.9502885,1128.96179199,955.090820312,1.12496566772,2.93000006676
2457339.55491,2877.94547378,1128.70581055,955.45324707,1.1261074543,2.83999991417
2457339.55563,2868.29136054,1129.1973877,955.470825195,1.12727355957,2.80999994278
2457339.55639,2876.37558006,1130.55822754,955.418884277,1.12852978706,2.82999992371
2457339.55715,2887.62913238,1131.36743164,955.164428711,1.12981510162,2.93000006676
2457339.55791,2869.44571641,1130.67541504,954.82989502,1.13113355637,2.6400001049
2457339.55867,2888.68065605,1130.36523438,954.913574219,1.1324750185,2.69000005722
2457339.55943,2879.55948118,1130.42919922,955.102050781,1.13384366035,2.54999995232
2457339.56019,2872.97403192,1130.25793457,955.243408203,1.13524150848,2.6400001049
2457339.56095,2864.17681047,1129.53088379,955.001220703,1.13666427135,2.67000007629
2457339.56171,2882.47749277,1129.8137207,954.86706543,1.1381238699,2.49000000954
2457339.56247,2886.29529601,1129.77307129,955.228515625,1.13960528374,2.63000011444
2457339.56324,2887.79113812,1129.75646973,955.057739258,1.14111661911,2.56999993324
2457339.564,2894.91462289,1129.38574219,955.132263184,1.14265906811,2.5
2457339.56476,2863.26781456,1129.32397461,955.284606934,1.14423036575,2.5
2457339.56552,2873.32439055,1129.50585938,955.31842041,1.14582800865,2.48000001907
2457339.56628,2875.89845018,1129.55090332,955.036254883,1.14745354652,2.61999988556
2457339.56704,2880.11531443,1129.40258789,955.187011719,1.149117589,2.69000005722
2457339.57018,2882.00701985,1129.24731445,955.747070312,1.15625095367,2.30999994278
2457339.57094,2868.6394028,1130.32116699,955.181091309,1.15806722641,2.3599998951
2457339.5717,2874.0130658,1129.83251953,955.381591797,1.15991532803,2.51999998093
