# JD_UTC, Flux, Err, XShift, YShift, FWHM_X,  FWHM_Y, FWHM, SKY, AIRMASS, ExpTime
8.737705399999860674e+03 1.003204061865106356e+00 2.370733572216415612e-03 9.400000000000000355e+00 -3.020000000000000018e+00 3.861699999999999910e+00 3.861699999999999910e+00 3.861699999999999910e+00 3.087503976631164733e+02 1.285399083730000003e+00 2.500000000000000000e+01
8.737705829999875277e+03 1.004532175620800993e+00 2.376337864290515960e-03 9.449999999999999289e+00 -3.100000000000000089e+00 3.807300000000000129e+00 3.807300000000000129e+00 3.807300000000000129e+00 3.046931976938247431e+02 1.286927627020000076e+00 2.500000000000000000e+01
8.737706280000042170e+03 1.001375516938709298e+00 2.369005285434047040e-03 9.339999999999999858e+00 -3.189999999999999947e+00 3.688699999999999868e+00 3.688699999999999868e+00 3.688699999999999868e+00 3.002453977274894896e+02 1.288421459710000105e+00 2.500000000000000000e+01
8.737706710000056773e+03 9.985611764641179056e-01 2.362720358657679955e-03 9.369999999999999218e+00 -3.560000000000000053e+00 3.692299999999999915e+00 3.692299999999999915e+00 3.692299999999999915e+00 2.915261977934837319e+02 1.289925382969999923e+00 2.500000000000000000e+01
8.737707140000071377e+03 9.976100034859333165e-01 2.370882499290040673e-03 9.720000000000000639e+00 -2.950000000000000178e+00 4.420200000000000351e+00 4.420200000000000351e+00 4.420200000000000351e+00 2.848355978441238676e+02 1.291480141070000087e+00 2.500000000000000000e+01
8.737707589999772608e+03 1.000423117336149970e+00 2.366041705181589055e-03 9.039999999999999147e+00 -3.089999999999999858e+00 3.701400000000000023e+00 3.701400000000000023e+00 3.701400000000000023e+00 2.895857978081703550e+02 1.293002668570000013e+00 2.500000000000000000e+01
8.737708019999787211e+03 1.000496227002851013e+00 2.366308267966740937e-03 9.080000000000000071e+00 -2.939999999999999947e+00 3.579299999999999926e+00 3.579299999999999926e+00 3.579299999999999926e+00 2.941217977738380682e+02 1.294570957509999953e+00 2.500000000000000000e+01
8.737708459999877959e+03 9.970701622214221960e-01 2.366812677078860248e-03 9.449999999999999289e+00 -2.839999999999999858e+00 3.568400000000000016e+00 3.568400000000000016e+00 3.568400000000000016e+00 2.962763977575302192e+02 1.296157415039999927e+00 2.500000000000000000e+01
8.737708910000044852e+03 9.975180655547044584e-01 2.374678587101338757e-03 9.310000000000000497e+00 -3.390000000000000124e+00 3.836599999999999788e+00 3.836599999999999788e+00 3.836599999999999788e+00 2.977127977466583388e+02 1.297705061510000091e+00 2.500000000000000000e+01
8.737709340000059456e+03 1.000424091047920738e+00 2.384653682072639287e-03 9.710000000000000853e+00 -2.819999999999999840e+00 4.000000000000000000e+00 4.000000000000000000e+00 4.000000000000000000e+00 2.962763977575302192e+02 1.299295854399999950e+00 2.500000000000000000e+01
8.737709780000150204e+03 9.962922529945318351e-01 2.375886961167128324e-03 9.630000000000000782e+00 -2.509999999999999787e+00 3.903300000000000214e+00 3.903300000000000214e+00 3.903300000000000214e+00 2.914127977943420547e+02 1.300856404209999928e+00 2.500000000000000000e+01
8.737710210000164807e+03 1.000113946560864386e+00 2.384164070814930123e-03 9.449999999999999289e+00 -3.910000000000000142e+00 3.979000000000000092e+00 3.979000000000000092e+00 3.979000000000000092e+00 2.853773978400230362e+02 1.302430705869999983e+00 2.500000000000000000e+01
8.737710649999789894e+03 1.000777838928800456e+00 2.379697052400848913e-03 9.220000000000000639e+00 -4.209999999999999964e+00 3.959099999999999842e+00 3.959099999999999842e+00 3.959099999999999842e+00 2.829833978581428369e+02 1.304054606560000051e+00 2.500000000000000000e+01
8.737711089999880642e+03 9.994426501608405511e-01 2.378565467612197247e-03 9.630000000000000782e+00 -3.250000000000000000e+00 3.906899999999999817e+00 3.906899999999999817e+00 3.906899999999999817e+00 2.792789978861808891e+02 1.305668676130000039e+00 2.500000000000000000e+01
8.737711529999971390e+03 1.002360368861092033e+00 2.385671668537258337e-03 9.169999999999999929e+00 -3.060000000000000053e+00 3.791500000000000092e+00 3.791500000000000092e+00 3.791500000000000092e+00 2.827061978602409340e+02 1.307309615459999907e+00 2.500000000000000000e+01
8.737711970000062138e+03 9.994113349265412172e-01 2.389030415141883863e-03 8.490000000000000213e+00 -3.209999999999999964e+00 4.149399999999999977e+00 4.149399999999999977e+00 4.149399999999999977e+00 2.920175977897644088e+02 1.308962788209999895e+00 2.500000000000000000e+01
8.737712420000229031e+03 1.003679606829050774e+00 2.409503278001914797e-03 1.000000000000000000e+01 -2.680000000000000160e+00 4.363599999999999923e+00 4.363599999999999923e+00 4.363599999999999923e+00 2.972969977498054277e+02 1.310577436460000023e+00 2.500000000000000000e+01
8.737712849999777973e+03 9.946595067584347305e-01 2.386031398585801346e-03 9.150000000000000355e+00 -2.979999999999999982e+00 3.586800000000000210e+00 3.586800000000000210e+00 3.586800000000000210e+00 3.028283977079391320e+02 1.312246944840000040e+00 2.500000000000000000e+01
8.737713289999868721e+03 9.950809533147627617e-01 2.386939274993144389e-03 9.029999999999999361e+00 -2.620000000000000107e+00 3.603299999999999947e+00 3.603299999999999947e+00 3.603299999999999947e+00 3.077549976706504822e+02 1.313877712480000071e+00 2.500000000000000000e+01
8.737713729999959469e+03 1.003373004804441360e+00 2.402610978511604978e-03 9.369999999999999218e+00 -2.640000000000000124e+00 3.532099999999999795e+00 3.532099999999999795e+00 3.532099999999999795e+00 3.044159976959228402e+02 1.315519884450000010e+00 2.500000000000000000e+01
8.737714159999974072e+03 1.001392509991254176e+00 2.399248842886815558e-03 8.980000000000000426e+00 -3.000000000000000000e+00 3.562500000000000000e+00 3.562500000000000000e+00 3.562500000000000000e+00 3.052601976895332427e+02 1.317219711589999953e+00 2.500000000000000000e+01
8.737714600000064820e+03 1.000357041258319590e+00 2.400825684642245769e-03 9.390000000000000568e+00 -3.020000000000000018e+00 3.653300000000000214e+00 3.653300000000000214e+00 3.653300000000000214e+00 3.031181977057456720e+02 1.318891700500000042e+00 2.500000000000000000e+01
8.737715040000155568e+03 1.000475456850586919e+00 2.404244218115275233e-03 9.050000000000000711e+00 -3.060000000000000053e+00 3.780899999999999928e+00 3.780899999999999928e+00 3.780899999999999928e+00 2.997413977313041755e+02 1.320609745929999912e+00 2.500000000000000000e+01
8.737715479999780655e+03 9.989672196624386213e-01 2.409551041284773570e-03 9.640000000000000568e+00 -3.279999999999999805e+00 3.947499999999999787e+00 3.947499999999999787e+00 3.947499999999999787e+00 2.991113977360725471e+02 1.322334812910000101e+00 2.500000000000000000e+01
8.737715919999871403e+03 9.975398886456218195e-01 2.417155431452748787e-03 8.599999999999999645e+00 -3.819999999999999840e+00 4.491399999999999615e+00 4.491399999999999615e+00 4.491399999999999615e+00 2.968685977530479363e+02 1.324016103710000003e+00 2.500000000000000000e+01
8.737716359999962151e+03 9.960688262377377367e-01 2.430106343908664153e-03 9.880000000000000782e+00 -3.149999999999999911e+00 4.766399999999999970e+00 4.766399999999999970e+00 4.766399999999999970e+00 2.982041977429389590e+02 1.325716675990000093e+00 2.500000000000000000e+01
8.737716789999976754e+03 9.963632306720546783e-01 2.412990293032243709e-03 8.880000000000000782e+00 -3.379999999999999893e+00 3.854600000000000026e+00 3.854600000000000026e+00 3.854600000000000026e+00 3.045419976949691545e+02 1.327420699209999944e+00 2.500000000000000000e+01
8.737717219999991357e+03 9.983514103737767265e-01 2.414783147224433806e-03 9.300000000000000711e+00 -3.439999999999999947e+00 3.822000000000000064e+00 3.822000000000000064e+00 3.822000000000000064e+00 3.077549976706504822e+02 1.329137719530000039e+00 2.500000000000000000e+01
8.737717650000005960e+03 9.986409157592666119e-01 2.421154804908442430e-03 9.380000000000000782e+00 -2.779999999999999805e+00 4.033199999999999896e+00 4.033199999999999896e+00 4.033199999999999896e+00 3.043151976966858001e+02 1.330895137289999974e+00 2.500000000000000000e+01
8.737718090000096709e+03 1.002323721414146274e+00 2.431726885027843052e-03 1.008000000000000007e+01 -3.160000000000000142e+00 4.467900000000000205e+00 4.467900000000000205e+00 4.467900000000000205e+00 3.005099977254867554e+02 1.332626201829999912e+00 2.500000000000000000e+01
8.737718520000111312e+03 9.944551139622659353e-01 2.414668252037648153e-03 9.789999999999999147e+00 -2.790000000000000036e+00 3.981199999999999850e+00 3.981199999999999850e+00 3.981199999999999850e+00 2.986325977396965072e+02 1.334364197770000038e+00 2.500000000000000000e+01
8.737718950000125915e+03 1.001852537342717842e+00 2.417528816375431617e-03 8.970000000000000639e+00 -3.240000000000000213e+00 3.423500000000000210e+00 3.423500000000000210e+00 3.423500000000000210e+00 2.958227977609634536e+02 1.336111221749999967e+00 2.500000000000000000e+01
8.737719380000140518e+03 1.000007084588206530e+00 2.419303252073670349e-03 9.130000000000000782e+00 -3.490000000000000213e+00 3.693000000000000060e+00 3.693000000000000060e+00 3.693000000000000060e+00 2.900897978043556122e+02 1.337862001369999998e+00 2.500000000000000000e+01
8.737719810000155121e+03 9.951424305882196064e-01 2.413309562884758102e-03 9.560000000000000497e+00 -2.540000000000000036e+00 3.744299999999999962e+00 3.744299999999999962e+00 3.744299999999999962e+00 2.890187978124618553e+02 1.339635718060000036e+00 2.500000000000000000e+01
8.737720249999780208e+03 9.995983797958004624e-01 2.428214722190923970e-03 9.460000000000000853e+00 -2.890000000000000124e+00 3.899399999999999977e+00 3.899399999999999977e+00 3.899399999999999977e+00 2.890061978125572182e+02 1.341448455279999896e+00 2.500000000000000000e+01
8.737720689999870956e+03 9.995864617239798022e-01 2.430936257679118789e-03 9.410000000000000142e+00 -2.879999999999999893e+00 3.939099999999999824e+00 3.939099999999999824e+00 3.939099999999999824e+00 2.874437978243827843e+02 1.343240026980000001e+00 2.500000000000000000e+01
8.737721119999885559e+03 1.001100597366149536e+00 2.442313534016028222e-03 9.099999999999999645e+00 -3.189999999999999947e+00 4.391600000000000392e+00 4.391600000000000392e+00 4.391600000000000392e+00 2.880863978195190498e+02 1.345034182980000104e+00 2.500000000000000000e+01
8.737721549999900162e+03 1.001595981099756116e+00 2.439371941120387424e-03 9.820000000000000284e+00 -3.459999999999999964e+00 3.978400000000000158e+00 3.978400000000000158e+00 3.978400000000000158e+00 2.913749977946281433e+02 1.346841974409999976e+00 2.500000000000000000e+01
8.737721979999914765e+03 9.981123922058242615e-01 2.436554309588224478e-03 9.230000000000000426e+00 -3.200000000000000178e+00 4.052399999999999558e+00 4.052399999999999558e+00 4.052399999999999558e+00 2.909717977976799261e+02 1.348653423110000027e+00 2.500000000000000000e+01
8.737722409999929368e+03 9.936083199003313826e-01 2.446121640171264842e-03 8.880000000000000782e+00 -2.560000000000000053e+00 4.572000000000000064e+00 4.572000000000000064e+00 4.572000000000000064e+00 2.984561977410316445e+02 1.350478696699999981e+00 2.500000000000000000e+01
8.737722839999943972e+03 9.988123086963224262e-01 2.469432595088189800e-03 1.013000000000000078e+01 -2.450000000000000178e+00 5.318800000000000416e+00 5.318800000000000416e+00 5.318800000000000416e+00 2.988719977378844987e+02 1.352314520690000021e+00 2.500000000000000000e+01
8.737723269999958575e+03 9.981583176617377928e-01 2.441296946638050851e-03 8.380000000000000782e+00 -4.129999999999999893e+00 3.823799999999999866e+00 3.823799999999999866e+00 3.823799999999999866e+00 3.016943977165221895e+02 1.354151156409999945e+00 2.500000000000000000e+01
8.737723699999973178e+03 9.952173050885979588e-01 2.436264246071824426e-03 9.369999999999999218e+00 -3.310000000000000053e+00 3.603899999999999881e+00 3.603899999999999881e+00 3.603899999999999881e+00 3.010265977215767066e+02 1.356013751569999926e+00 2.500000000000000000e+01
8.737724140000063926e+03 9.998570313755218431e-01 2.446517421888952208e-03 1.003999999999999915e+01 -2.939999999999999947e+00 3.818200000000000038e+00 3.818200000000000038e+00 3.818200000000000038e+00 2.949659977674484139e+02 1.357880059279999996e+00 2.500000000000000000e+01
8.737724570000078529e+03 9.964731788534862966e-01 2.445870422887548926e-03 9.119999999999999218e+00 -3.950000000000000178e+00 3.807399999999999896e+00 3.807399999999999896e+00 3.807399999999999896e+00 2.916647977924346833e+02 1.359761100470000095e+00 2.500000000000000000e+01
8.737725000000093132e+03 1.000487223957682525e+00 2.448166905196601587e-03 1.009999999999999964e+01 -3.370000000000000107e+00 3.780299999999999994e+00 3.780299999999999994e+00 3.780299999999999994e+00 2.893085978102683953e+02 1.361650772760000017e+00 2.500000000000000000e+01
8.737725430000107735e+03 9.943164340060322015e-01 2.442185084523187423e-03 9.179999999999999716e+00 -3.080000000000000071e+00 3.862499999999999822e+00 3.862499999999999822e+00 3.862499999999999822e+00 2.864483978319167932e+02 1.363549658539999987e+00 2.500000000000000000e+01
8.737725860000122339e+03 1.001984551662581602e+00 2.465170224129389995e-03 9.289999999999999147e+00 -3.370000000000000107e+00 4.411599999999999966e+00 4.411599999999999966e+00 4.411599999999999966e+00 2.871791978263854617e+02 1.365451875540000026e+00 2.500000000000000000e+01
8.737726290000136942e+03 9.981384128542211132e-01 2.454148107540424228e-03 9.599999999999999645e+00 -3.229999999999999982e+00 4.095100000000000406e+00 4.095100000000000406e+00 4.095100000000000406e+00 2.877839978218078727e+02 1.367369852669999997e+00 2.500000000000000000e+01
8.737726720000151545e+03 9.979795300597317231e-01 2.453645399540178677e-03 9.859999999999999432e+00 -3.310000000000000053e+00 3.818000000000000060e+00 3.818000000000000060e+00 3.818000000000000060e+00 2.857805978369713102e+02 1.369287752600000019e+00 2.500000000000000000e+01
8.737727159999776632e+03 1.000202844882467135e+00 2.455910082333722256e-03 9.839999999999999858e+00 -3.470000000000000195e+00 3.811100000000000154e+00 3.811100000000000154e+00 3.811100000000000154e+00 2.835755978536606108e+02 1.371227252289999976e+00 2.500000000000000000e+01
8.737727589999791235e+03 9.975538046066028119e-01 2.453461952767080605e-03 1.006000000000000050e+01 -2.890000000000000124e+00 3.616099999999999870e+00 3.616099999999999870e+00 3.616099999999999870e+00 2.817485978674888543e+02 1.373175537620000108e+00 2.500000000000000000e+01
8.737728019999805838e+03 1.001492089304315103e+00 2.457048241203704450e-03 9.250000000000000000e+00 -3.120000000000000107e+00 3.537399999999999878e+00 3.537399999999999878e+00 3.537399999999999878e+00 2.799719978809356462e+02 1.375133513460000012e+00 2.500000000000000000e+01
8.737728449999820441e+03 9.988118296662450435e-01 2.458268622068760217e-03 8.630000000000000782e+00 -2.569999999999999840e+00 3.998600000000000154e+00 3.998600000000000154e+00 3.998600000000000154e+00 2.747429979205131758e+02 1.377099086609999912e+00 2.500000000000000000e+01
8.737728879999835044e+03 9.974041585462031234e-01 2.456062286747764598e-03 9.830000000000000071e+00 -3.310000000000000053e+00 3.874800000000000022e+00 3.874800000000000022e+00 3.874800000000000022e+00 2.717693979430198397e+02 1.379077165019999995e+00 2.500000000000000000e+01
8.737729309999849647e+03 9.965665424549629003e-01 2.453347259472824556e-03 1.006000000000000050e+01 -3.470000000000000195e+00 3.564099999999999824e+00 3.564099999999999824e+00 3.564099999999999824e+00 2.701313979554176399e+02 1.381066422680000016e+00 2.500000000000000000e+01
8.737729749999940395e+03 1.000912260330846903e+00 2.469807482805800192e-03 9.460000000000000853e+00 -3.120000000000000107e+00 4.044400000000000439e+00 4.044400000000000439e+00 4.044400000000000439e+00 2.723867979383468878e+02 1.383061470379999935e+00 2.500000000000000000e+01
8.737730169999878854e+03 9.935745929973990309e-01 2.469707137366735847e-03 1.040000000000000036e+01 -3.850000000000000089e+00 4.267800000000000260e+00 4.267800000000000260e+00 4.267800000000000260e+00 2.722607979393005735e+02 1.385063103780000082e+00 2.500000000000000000e+01
8.737730609999969602e+03 9.995954948758887237e-01 2.476686836675794263e-03 9.369999999999999218e+00 -2.220000000000000195e+00 4.040399999999999991e+00 4.040399999999999991e+00 4.040399999999999991e+00 2.725127979373932021e+02 1.387088687319999902e+00 2.500000000000000000e+01
8.738540169999934733e+03 9.908084841655855346e-01 2.134357549434072378e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.249299999999999855e+00 4.249299999999999855e+00 4.249299999999999855e+00 4.647257964825629983e+02 1.147096423880000104e+00 2.500000000000000000e+01
8.738540599999949336e+03 9.923532139296946664e-01 2.107519342495052690e-03 2.399999999999999911e-01 -4.000000000000000083e-02 3.970600000000000129e+00 3.970600000000000129e+00 3.970600000000000129e+00 4.632263964939117500e+02 1.146530038429999898e+00 2.500000000000000000e+01
8.738541019999887794e+03 9.956487731089307402e-01 2.119150696096680497e-03 1.008999999999999986e+01 2.770000000000000018e+00 3.950400000000000134e+00 3.950400000000000134e+00 3.950400000000000134e+00 4.650155964803695952e+02 1.145968298399999918e+00 2.500000000000000000e+01
8.738541439999826252e+03 9.960976069541503941e-01 2.101663575569860144e-03 1.022000000000000064e+01 2.790000000000000036e+00 3.940300000000000136e+00 3.940300000000000136e+00 3.940300000000000136e+00 4.602023965167999222e+02 1.145412167759999988e+00 2.500000000000000000e+01
8.738541860000230372e+03 9.918273736084051162e-01 2.093469882490695683e-03 1.000000000000000000e+01 2.850000000000000089e+00 4.071799999999999642e+00 4.071799999999999642e+00 4.071799999999999642e+00 4.581989965319633029e+02 1.144861156069999941e+00 2.500000000000000000e+01
8.738542289999779314e+03 9.924147836906219711e-01 2.101389671309746021e-03 1.014000000000000057e+01 3.089999999999999858e+00 3.873200000000000198e+00 3.873200000000000198e+00 3.873200000000000198e+00 4.585643965291976656e+02 1.144314102190000071e+00 2.500000000000000000e+01
8.738542710000183433e+03 9.968883984236887041e-01 2.106221284418937321e-03 1.030000000000000071e+01 2.850000000000000089e+00 3.957500000000000018e+00 3.957500000000000018e+00 3.957500000000000018e+00 4.653053964781761351e+02 1.143770210090000017e+00 2.500000000000000000e+01
8.738543130000121891e+03 9.958803842869525802e-01 2.101209852557054183e-03 9.880000000000000782e+00 2.979999999999999982e+00 3.798500000000000210e+00 3.798500000000000210e+00 3.798500000000000210e+00 4.662755964708328520e+02 1.143224458159999957e+00 2.500000000000000000e+01
8.738543560000136495e+03 9.951360475203736566e-01 2.098315356172243944e-03 1.035999999999999943e+01 3.270000000000000018e+00 3.881699999999999928e+00 3.881699999999999928e+00 3.881699999999999928e+00 4.663259964704514005e+02 1.142692826880000068e+00 2.500000000000000000e+01
8.738543980000074953e+03 9.951004505489140506e-01 2.100249880208814469e-03 1.025000000000000000e+01 3.000000000000000000e+00 3.921600000000000197e+00 3.921600000000000197e+00 3.921600000000000197e+00 4.703075964403152511e+02 1.142151081499999998e+00 2.500000000000000000e+01
8.738544410000089556e+03 9.924343254650825896e-01 2.096361631973784646e-03 1.013000000000000078e+01 3.049999999999999822e+00 3.956100000000000172e+00 3.956100000000000172e+00 3.956100000000000172e+00 4.721093964266776766e+02 1.141631071710000001e+00 2.500000000000000000e+01
8.738544840000104159e+03 9.941474280652722317e-01 2.102421932925445380e-03 9.929999999999999716e+00 2.919999999999999929e+00 4.148900000000000254e+00 4.148900000000000254e+00 4.148900000000000254e+00 4.679765964579582374e+02 1.141112671379999943e+00 2.500000000000000000e+01
8.738545260000042617e+03 9.927168710785971850e-01 2.106675191490475080e-03 1.009999999999999964e+01 2.660000000000000142e+00 4.047799999999999621e+00 4.047799999999999621e+00 4.047799999999999621e+00 4.632767964935302984e+02 1.140592384280000093e+00 2.500000000000000000e+01
8.738545690000057220e+03 9.943625325399683135e-01 2.102197076037121571e-03 1.049000000000000021e+01 2.750000000000000000e+00 4.053200000000000358e+00 4.053200000000000358e+00 4.053200000000000358e+00 4.599755965185165678e+02 1.140083951860000111e+00 2.500000000000000000e+01
8.738546109999995679e+03 9.939814087455083325e-01 2.097458548429660587e-03 1.010999999999999943e+01 2.870000000000000107e+00 4.057100000000000151e+00 4.057100000000000151e+00 4.057100000000000151e+00 4.631381964945792902e+02 1.139581661040000027e+00 2.500000000000000000e+01
8.738546529999934137e+03 9.953044597714225672e-01 2.107193624598069272e-03 1.000000000000000000e+01 2.839999999999999858e+00 4.987099999999999866e+00 4.987099999999999866e+00 4.987099999999999866e+00 4.666535964679717949e+02 1.139085958899999973e+00 2.500000000000000000e+01
8.738546959999948740e+03 9.927740954804412654e-01 2.120466892273695572e-03 1.007000000000000028e+01 2.839999999999999858e+00 4.632600000000000051e+00 4.632600000000000051e+00 4.632600000000000051e+00 4.712273964333534195e+02 1.138593100250000045e+00 2.500000000000000000e+01
8.738547379999887198e+03 9.948510624317812301e-01 2.112388035563784322e-03 9.910000000000000142e+00 3.029999999999999805e+00 4.565900000000000070e+00 4.565900000000000070e+00 4.565900000000000070e+00 4.726133964228629907e+02 1.138106985160000084e+00 2.500000000000000000e+01
8.738547799999825656e+03 9.937922038218666154e-01 2.117095266608919231e-03 9.750000000000000000e+00 2.700000000000000178e+00 3.945100000000000051e+00 3.945100000000000051e+00 3.945100000000000051e+00 4.604039965152740024e+02 1.137624149829999931e+00 2.500000000000000000e+01
8.738548220000229776e+03 9.954009299741953809e-01 2.108974638315842896e-03 1.018999999999999950e+01 2.899999999999999911e+00 5.054599999999999760e+00 5.054599999999999760e+00 5.054599999999999760e+00 4.608953965115547362e+02 1.137146636940000066e+00 2.500000000000000000e+01
8.738548649999778718e+03 9.954395570292734474e-01 2.110626854106748863e-03 9.529999999999999361e+00 2.810000000000000053e+00 5.015299999999999869e+00 5.015299999999999869e+00 5.015299999999999869e+00 4.586525965285301254e+02 1.136673155170000005e+00 2.500000000000000000e+01
8.738549070000182837e+03 9.945773402885363934e-01 2.160631576028994565e-03 1.016999999999999993e+01 3.089999999999999858e+00 4.461199999999999832e+00 4.461199999999999832e+00 4.461199999999999832e+00 4.554017965531349432e+02 1.136193145120000025e+00 2.500000000000000000e+01
8.738549500000197440e+03 9.969425824438065131e-01 2.124983657705024551e-03 9.919999999999999929e+00 2.819999999999999840e+00 4.668300000000000338e+00 4.668300000000000338e+00 4.668300000000000338e+00 4.582367965316772711e+02 1.135730249609999909e+00 2.500000000000000000e+01
8.738549930000212044e+03 9.919145626379555214e-01 2.112623420457539116e-03 9.960000000000000853e+00 2.899999999999999911e+00 4.692899999999999849e+00 4.692899999999999849e+00 4.692899999999999849e+00 4.634783964920043786e+02 1.135271140409999990e+00 2.500000000000000000e+01
8.738550350000150502e+03 9.923232346280705940e-01 2.103892056995402323e-03 9.769999999999999574e+00 2.720000000000000195e+00 4.298300000000000232e+00 4.298300000000000232e+00 4.298300000000000232e+00 4.758893963980674471e+02 1.134804576010000066e+00 2.500000000000000000e+01
8.738550789999775589e+03 9.919097648777256415e-01 2.094763230623197543e-03 9.949999999999999289e+00 2.660000000000000142e+00 4.042099999999999582e+00 4.042099999999999582e+00 4.042099999999999582e+00 4.672583964633941491e+02 1.134356705290000100e+00 2.500000000000000000e+01
8.738551210000179708e+03 9.947034213409968739e-01 2.120290775889366579e-03 1.008999999999999986e+01 2.229999999999999982e+00 4.007200000000000095e+00 4.007200000000000095e+00 4.007200000000000095e+00 4.623065965008735816e+02 1.133911746379999919e+00 2.500000000000000000e+01
8.738551630000118166e+03 9.927182649755019739e-01 2.112917325418257625e-03 9.919999999999999929e+00 2.609999999999999876e+00 4.696799999999999642e+00 4.696799999999999642e+00 4.696799999999999642e+00 4.592447965240478993e+02 1.133472989900000005e+00 2.500000000000000000e+01
8.738552060000132769e+03 1.003188716524760382e+00 2.173210117358506666e-03 9.769999999999999574e+00 3.330000000000000071e+00 4.623899999999999899e+00 4.623899999999999899e+00 4.623899999999999899e+00 4.595093965220451082e+02 1.133039119860000055e+00 2.500000000000000000e+01
8.738552480000071228e+03 9.976282810832927117e-01 2.186638965972523621e-03 9.939999999999999503e+00 2.879999999999999893e+00 4.996199999999999974e+00 4.996199999999999974e+00 4.996199999999999974e+00 4.584005965304374968e+02 1.132609820279999902e+00 2.500000000000000000e+01
8.738552900000009686e+03 9.892084537235201758e-01 2.120211191627994173e-03 1.032000000000000028e+01 2.720000000000000195e+00 4.295799999999999841e+00 4.295799999999999841e+00 4.295799999999999841e+00 4.594841965222358908e+02 1.132186915059999910e+00 2.500000000000000000e+01
8.738553319999948144e+03 9.935718531892697714e-01 2.119212104255465898e-03 9.589999999999999858e+00 2.750000000000000000e+00 4.070500000000000007e+00 4.070500000000000007e+00 4.070500000000000007e+00 4.631255964946747099e+02 1.131761017569999916e+00 2.500000000000000000e+01
8.738553749999962747e+03 9.945208437847403715e-01 2.093045570595729928e-03 9.890000000000000568e+00 2.680000000000000160e+00 3.993199999999999861e+00 3.993199999999999861e+00 3.993199999999999861e+00 4.625585964989662102e+02 1.131334981850000032e+00 2.500000000000000000e+01
8.738554190000053495e+03 9.954237900045358467e-01 2.090977510008170618e-03 1.000000000000000000e+01 2.870000000000000107e+00 4.181000000000000050e+00 4.181000000000000050e+00 4.181000000000000050e+00 4.560569965481757890e+02 1.130925707819999904e+00 2.500000000000000000e+01
8.738554609999991953e+03 9.991651283738371969e-01 2.092753536448132157e-03 1.025000000000000000e+01 3.049999999999999822e+00 3.793299999999999894e+00 3.793299999999999894e+00 3.793299999999999894e+00 4.548221965575218633e+02 1.130521483849999953e+00 2.500000000000000000e+01
8.738555029999930412e+03 9.948531874957041721e-01 2.086100599312429565e-03 9.910000000000000142e+00 2.859999999999999876e+00 3.877699999999999925e+00 3.877699999999999925e+00 3.877699999999999925e+00 4.593707965230941568e+02 1.130122183399999924e+00 2.500000000000000000e+01
8.738555459999945015e+03 9.971572731401563416e-01 2.090486356284630177e-03 1.011999999999999922e+01 2.529999999999999805e+00 3.641900000000000137e+00 3.641900000000000137e+00 3.641900000000000137e+00 4.576319965362548601e+02 1.129727007709999898e+00 2.500000000000000000e+01
8.738555879999883473e+03 9.937321594317111151e-01 2.075308950818704687e-03 9.949999999999999289e+00 2.529999999999999805e+00 3.638599999999999834e+00 3.638599999999999834e+00 3.638599999999999834e+00 4.540283965635299523e+02 1.129325496729999934e+00 2.500000000000000000e+01
8.738556309999898076e+03 9.950476237231233867e-01 2.077850154809608718e-03 1.017999999999999972e+01 2.680000000000000160e+00 3.601900000000000102e+00 3.601900000000000102e+00 3.601900000000000102e+00 4.533731965684890497e+02 1.128934125390000043e+00 2.500000000000000000e+01
8.738556739999912679e+03 1.000602093875516463e+00 2.086800782149532841e-03 1.003999999999999915e+01 2.700000000000000178e+00 3.731599999999999806e+00 3.731599999999999806e+00 3.731599999999999806e+00 4.555277965521812007e+02 1.128556132639999987e+00 2.500000000000000000e+01
8.738557159999851137e+03 9.933092312393606571e-01 2.077408543466276528e-03 1.039000000000000057e+01 2.959999999999999964e+00 3.698700000000000099e+00 3.698700000000000099e+00 3.698700000000000099e+00 4.524659965753555753e+02 1.128180722209999987e+00 2.500000000000000000e+01
8.738557589999865741e+03 9.945224392445504158e-01 2.080015937563363913e-03 1.017999999999999972e+01 2.720000000000000195e+00 3.676800000000000068e+00 3.676800000000000068e+00 3.676800000000000068e+00 4.513067965841293585e+02 1.127809387449999923e+00 2.500000000000000000e+01
8.738558009999804199e+03 9.910033180787444218e-01 2.122730290670769328e-03 1.031000000000000050e+01 3.009999999999999787e+00 4.083099999999999952e+00 4.083099999999999952e+00 4.083099999999999952e+00 4.537511965656280495e+02 1.127444806009999967e+00 2.500000000000000000e+01
8.738558430000208318e+03 9.945102780914599760e-01 2.098036029570216239e-03 1.019999999999999929e+01 3.029999999999999805e+00 4.421999999999999709e+00 4.421999999999999709e+00 4.421999999999999709e+00 4.557167965507507574e+02 1.127083451090000077e+00 2.500000000000000000e+01
8.738558860000222921e+03 9.967765678390739792e-01 2.099634005299372882e-03 9.869999999999999218e+00 2.640000000000000124e+00 4.411299999999999777e+00 4.411299999999999777e+00 4.411299999999999777e+00 4.569893965411185945e+02 1.126726089980000012e+00 2.500000000000000000e+01
8.738559280000161380e+03 9.978902096687273238e-01 2.099210819929089259e-03 1.022000000000000064e+01 2.919999999999999929e+00 4.273100000000000342e+00 4.273100000000000342e+00 4.273100000000000342e+00 4.608449965119361877e+02 1.126374122090000096e+00 2.500000000000000000e+01
